frame,player_id,distance,team,rank
1906,home_120,6.143868263673648,home,1
1906,home_616,6.143868263673648,home,2
1906,home_688,6.143868263673648,home,3
1906,away_485,6.143868263673648,away,4
1906,away_674,6.143868263673648,away,5
1907,home_120,7.6750578830014495,home,1
1907,home_616,7.6750578830014495,home,2
1907,home_688,7.6750578830014495,home,3
1907,away_485,7.6750578830014495,away,4
1907,away_674,7.6750578830014495,away,5
1908,home_120,8.937497032711397,home,1
1908,home_616,8.937497032711397,home,2
1908,home_688,8.937497032711397,home,3
1908,away_485,8.937497032711397,away,4
1908,away_674,8.937497032711397,away,5
1909,home_120,9.048506166166172,home,1
1909,home_616,9.048506166166172,home,2
1909,home_688,9.048506166166172,home,3
1909,away_485,9.048506166166172,away,4
1909,away_674,9.048506166166172,away,5
1910,home_120,9.239982613205504,home,1
1910,home_616,9.239982613205504,home,2
1910,home_688,9.239982613205504,home,3
1910,away_485,9.239982613205504,away,4
1910,away_674,9.239982613205504,away,5
1911,home_120,9.44961344110203,home,1
1911,home_616,9.44961344110203,home,2
1911,home_688,9.44961344110203,home,3
1911,away_485,9.44961344110203,away,4
1911,away_674,9.44961344110203,away,5
1912,home_120,9.527713214298224,home,1
1912,home_616,9.527713214298224,home,2
1912,home_688,9.527713214298224,home,3
1912,away_485,9.527713214298224,away,4
1912,away_674,9.527713214298224,away,5
1913,home_120,9.618262902501236,home,1
1913,home_616,9.618262902501236,home,2
1913,home_688,9.618262902501236,home,3
1913,away_485,9.618262902501236,away,4
1913,away_674,9.618262902501236,away,5
1914,home_120,9.667596801949541,home,1
1914,home_616,9.667596801949541,home,2
1914,home_688,9.667596801949541,home,3
1914,away_485,9.667596801949541,away,4
1914,away_674,9.667596801949541,away,5
1915,home_120,9.712065843969963,home,1
1915,home_616,9.712065843969963,home,2
1915,home_688,9.712065843969963,home,3
1915,away_485,9.712065843969963,away,4
1915,away_674,9.712065843969963,away,5
1916,home_120,9.839060256757504,home,1
1916,home_616,9.839060256757504,home,2
1916,home_688,9.839060256757504,home,3
1916,away_485,9.839060256757504,away,4
1916,away_674,9.839060256757504,away,5
1917,home_120,10.010814805042102,home,1
1917,home_616,10.010814805042102,home,2
1917,home_688,10.010814805042102,home,3
1917,away_485,10.010814805042102,away,4
1917,away_674,10.010814805042102,away,5
1918,home_120,10.02829446145264,home,1
1918,home_616,10.02829446145264,home,2
1918,home_688,10.02829446145264,home,3
1918,away_485,10.02829446145264,away,4
1918,away_674,10.02829446145264,away,5
1919,home_120,10.098051599469871,home,1
1919,home_616,10.098051599469871,home,2
1919,home_688,10.098051599469871,home,3
1919,away_485,10.098051599469871,away,4
1919,away_674,10.098051599469871,away,5
1920,home_120,10.26147181336142,home,1
1920,home_616,10.26147181336142,home,2
1920,home_688,10.26147181336142,home,3
1920,away_485,10.26147181336142,away,4
1920,away_674,10.26147181336142,away,5
1921,home_120,10.50846173697208,home,1
1921,home_616,10.50846173697208,home,2
1921,home_688,10.50846173697208,home,3
1921,away_485,10.50846173697208,away,4
1921,away_674,10.50846173697208,away,5
1922,home_120,10.801567275489052,home,1
1922,home_616,10.801567275489052,home,2
1922,home_688,10.801567275489052,home,3
1922,away_485,10.801567275489052,away,4
1922,away_674,10.801567275489052,away,5
1923,home_120,11.015616382498274,home,1
1923,home_616,11.015616382498274,home,2
1923,home_688,11.015616382498274,home,3
1923,away_485,11.015616382498274,away,4
1923,away_674,11.015616382498274,away,5
1924,home_120,10.911089271556776,home,1
1924,home_616,10.911089271556776,home,2
1924,home_688,10.911089271556776,home,3
1924,away_485,10.911089271556776,away,4
1924,away_674,10.911089271556776,away,5
1925,home_120,10.664044595132312,home,1
1925,home_616,10.664044595132312,home,2
1925,home_688,10.664044595132312,home,3
1925,away_485,10.664044595132312,away,4
1925,away_674,10.664044595132312,away,5
1926,home_120,10.406638021797606,home,1
1926,home_616,10.406638021797606,home,2
1926,home_688,10.406638021797606,home,3
1926,away_485,10.406638021797606,away,4
1926,away_674,10.406638021797606,away,5
1927,home_120,10.222774561763567,home,1
1927,home_616,10.222774561763567,home,2
1927,home_688,10.222774561763567,home,3
1927,away_485,10.222774561763567,away,4
1927,away_674,10.222774561763567,away,5
1928,home_120,10.2230842376152,home,1
1928,home_616,10.2230842376152,home,2
1928,home_688,10.2230842376152,home,3
1928,away_485,10.2230842376152,away,4
1928,away_674,10.2230842376152,away,5
1929,home_120,10.239663121996252,home,1
1929,home_616,10.239663121996252,home,2
1929,home_688,10.239663121996252,home,3
1929,away_485,10.239663121996252,away,4
1929,away_674,10.239663121996252,away,5
1930,home_120,10.252965362495296,home,1
1930,home_616,10.252965362495296,home,2
1930,home_688,10.252965362495296,home,3
1930,away_485,10.252965362495296,away,4
1930,away_674,10.252965362495296,away,5
1931,home_120,10.267661529524625,home,1
1931,home_616,10.267661529524625,home,2
1931,home_688,10.267661529524625,home,3
1931,away_485,10.267661529524625,away,4
1931,away_674,10.267661529524625,away,5
1932,home_120,10.259225914521327,home,1
1932,home_616,10.259225914521327,home,2
1932,home_688,10.259225914521327,home,3
1932,away_485,10.259225914521327,away,4
1932,away_674,10.259225914521327,away,5
1933,home_120,10.240633895894227,home,1
1933,home_616,10.240633895894227,home,2
1933,home_688,10.240633895894227,home,3
1933,away_485,10.240633895894227,away,4
1933,away_674,10.240633895894227,away,5
1934,home_120,10.15958205820727,home,1
1934,home_616,10.15958205820727,home,2
1934,home_688,10.15958205820727,home,3
1934,away_485,10.15958205820727,away,4
1934,away_674,10.15958205820727,away,5
1935,home_120,10.042071122828498,home,1
1935,home_616,10.042071122828498,home,2
1935,home_688,10.042071122828498,home,3
1935,away_485,10.042071122828498,away,4
1935,away_674,10.042071122828498,away,5
1936,home_120,9.81777739574767,home,1
1936,home_616,9.81777739574767,home,2
1936,home_688,9.81777739574767,home,3
1936,away_485,9.81777739574767,away,4
1936,away_674,9.81777739574767,away,5
1937,home_120,9.378003036916484,home,1
1937,home_616,9.378003036916484,home,2
1937,home_688,9.378003036916484,home,3
1937,away_485,9.378003036916484,away,4
1937,away_674,9.378003036916484,away,5
1938,home_120,8.881871830913846,home,1
1938,home_616,8.881871830913846,home,2
1938,home_688,8.881871830913846,home,3
1938,away_485,8.881871830913846,away,4
1938,away_674,8.881871830913846,away,5
1939,home_120,8.516310885758534,home,1
1939,home_616,8.516310885758534,home,2
1939,home_688,8.516310885758534,home,3
1939,away_485,8.516310885758534,away,4
1939,away_674,8.516310885758534,away,5
1940,home_120,8.093875433205204,home,1
1940,home_616,8.093875433205204,home,2
1940,home_688,8.093875433205204,home,3
1940,away_485,8.093875433205204,away,4
1940,away_674,8.093875433205204,away,5
1941,home_120,7.5265795205094985,home,1
1941,home_616,7.5265795205094985,home,2
1941,home_688,7.5265795205094985,home,3
1941,away_485,7.5265795205094985,away,4
1941,away_674,7.5265795205094985,away,5
1942,home_120,7.457626792073171,home,1
1942,home_616,7.457626792073171,home,2
1942,home_688,7.457626792073171,home,3
1942,away_485,7.457626792073171,away,4
1942,away_674,7.457626792073171,away,5
1943,home_120,7.251481499437426,home,1
1943,home_616,7.251481499437426,home,2
1943,home_688,7.251481499437426,home,3
1943,away_485,7.251481499437426,away,4
1943,away_674,7.251481499437426,away,5
1944,home_120,7.174233424493519,home,1
1944,home_616,7.174233424493519,home,2
1944,home_688,7.174233424493519,home,3
1944,away_485,7.174233424493519,away,4
1944,away_674,7.174233424493519,away,5
1945,home_120,7.473971403019549,home,1
1945,home_616,7.473971403019549,home,2
1945,home_688,7.473971403019549,home,3
1945,away_485,7.473971403019549,away,4
1945,away_674,7.473971403019549,away,5
1946,home_120,7.955153809865098,home,1
1946,home_616,7.955153809865098,home,2
1946,home_688,7.955153809865098,home,3
1946,away_485,7.955153809865098,away,4
1946,away_674,7.955153809865098,away,5
1947,home_120,7.701514664693644,home,1
1947,home_616,7.701514664693644,home,2
1947,home_688,7.701514664693644,home,3
1947,away_485,7.701514664693644,away,4
1947,away_674,7.701514664693644,away,5
1948,home_120,7.734087485085759,home,1
1948,home_616,7.734087485085759,home,2
1948,home_688,7.734087485085759,home,3
1948,away_485,7.734087485085759,away,4
1948,away_674,7.734087485085759,away,5
1949,home_120,7.7338714071919,home,1
1949,home_616,7.7338714071919,home,2
1949,home_688,7.7338714071919,home,3
1949,away_485,7.7338714071919,away,4
1949,away_674,7.7338714071919,away,5
